/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_29_694.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_29_694.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_29_694.jpg, 0, 0, 0, 7.833976E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_29_846.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_29_846.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_29_846.jpg, 0, 0, 0, 7.77937E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_29_993.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_29_993.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_29_993.jpg, 0, 0, 0, 7.962352E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_30_649.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_30_649.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_30_649.jpg, 0, 0, 0, 7.790688E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_30_808.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_30_808.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_30_808.jpg, 0, 0, 0, 7.970966E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_30_975.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_30_975.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_30_975.jpg, 0, 0, 0, 7.788755E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_31_128.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_31_128.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_31_128.jpg, 0, 0, 0, 7.800118E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_31_280.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_31_280.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_31_280.jpg, 0, 0, 0, 7.864145E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_31_428.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_31_428.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_31_428.jpg, 0, 0, 0, 7.867878E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_31_580.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_31_580.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_31_580.jpg, 0, 0, 0, 8.151249E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_31_728.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_31_728.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_31_728.jpg, 0, 0, 0, 7.799383E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_31_879.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_31_879.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_31_879.jpg, 0, 0, 0, 7.998061E-05
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_32_031.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_32_031.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_32_031.jpg, 0, 0.221019, 0, 0.165192
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_32_237.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_32_237.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_32_237.jpg, 0, 0.839766, 0, 2.154981
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_32_397.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_32_397.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_32_397.jpg, 0, 1, 0, 4.001677
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_32_560.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_32_560.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_32_560.jpg, 0, 1, 0, 5.861618
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_32_713.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_32_713.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_32_713.jpg, 0, 1, 0, 7.465281
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_32_868.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_32_868.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_32_868.jpg, -0.2266438, 1, 0, 9.24554
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_33_152.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_33_152.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_33_152.jpg, 0, 0.1505015, 0, 9.552407
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_33_311.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_33_311.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_33_311.jpg, 0, 0, 0, 9.411365
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_33_462.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_33_462.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_33_462.jpg, 0, 0, 0, 9.260792
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_33_610.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_33_610.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_33_610.jpg, -0.4445314, 0, 0, 9.053596
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_33_735.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_33_735.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_33_735.jpg, -0.8191803, 0, 0, 8.707452
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_33_896.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_33_896.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_33_896.jpg, -0.7886946, 0, 0, 8.535875
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_34_046.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_34_046.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_34_046.jpg, -0.7882414, 0, 0, 8.324635
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_34_193.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_34_193.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_34_193.jpg, -0.3462126, 0, 0, 8.240779
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_34_345.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_34_345.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_34_345.jpg, 0, 0, 0, 8.089657
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_34_568.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_34_568.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_34_568.jpg, 0, 0.6665339, 0, 9.630982
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_34_715.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_34_715.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_34_715.jpg, 0, 1, 0, 11.27987
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_35_094.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_35_094.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_35_094.jpg, 0, 1, 0, 15.06095
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_35_222.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_35_222.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_35_222.jpg, 0, 1, 0, 16.75356
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_35_369.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_35_369.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_35_369.jpg, 0, 1, 0, 18.00949
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_35_520.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_35_520.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_35_520.jpg, 0, 1, 0, 19.68359
/home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/center_2020_08_28_14_37_35_665.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/left_2020_08_28_14_37_35_665.jpg, /home/mohsen/Desktop/myfolder/self_drive/for-git/Data/IMG/right_2020_08_28_14_37_35_665.jpg, -0.4359241, 1, 0, 21.0563
